PDPL393	Sou um grande empresário artístico. Grandes astros. Estamos falando de GRANDES astros. 
PDPL394	Não me fale de trabalho, querido.
PDPL395	Estou me bronzeando.
PDPL396	Não.
PDPL397	Nunca ouvi falar.
PDPL398	Eu já disse, querido...
PDPL399	... nunca ouvi falar da Ilha do Sangue.
PDGT400	Engraçado.
PDGT401	Slappy Cromwell...
PDGT402	O cara do teatro...
PDGT403	... disse que você agenciou todas as apresentações dele lá.
PDGT404	É mesmo?
PDGT405	Bem, tenho um documento aqui dizendo que você fez um contrato para Slappy Cromwell num clube da Ilha do Sangue.
PDPL406	Você vai ver quando eu me virar para bronzear as costas.
PDPL407	Mas, querido... isso ainda pode demorar MUITO tempo.
PDPL408	Cromwell!
PDPL409	Eu devia saber.
PDPL410	Nem no pior dos cabarés esse cara enche a casa.
PDGT411	Então você não sabe como chegar à Ilha do Sangue.
PDPL412	Sim, sim!
PDPL413	Eles tinham um quarto muito bom lá.
PDPL414	"Hotel e Cassino Horta dos Boncaldo."
PDPL415	Era O lugar para ir antes de eles mudarem as rotas marítimas.
PDPL416	Eu marcava tantos shows lá que fiz uma tatuagem do mapa nas minhas costas.
PDGT417	Nas suas costas?
PDPL418	Eu vivia perdendo aqueles papeizinhos amarelos adesivos para anotações.
PDGT419	Por que você mentiu e disse que não sabia como chegar à Ilha do Sangue?
PDPL420	Eu... eu prefiro não falar.
PDGT421	O quê?
PDPL422	É a sua cara, querido.
PDPL423	Pronto! Falei, querido. Espero que me perdoe. Eu tinha de ser sincero.
PDPL424	Achei que você não era bem o tipo para a Ilha do Sangue.
PDPL425	Não é bem o lugar onde eu veja uma carreira para você no momento.
PDPL426	Deixe-me arrumar um lugar que combine mais com você.
PDPL427	Talvez essa pequena fábrica de sapatos em Hoboken.
PDGT428	É a Ilha do Sangue ou nada.
PDPL429	Se tem de ser assim, querido, então assim será.
PDPL430	Mas você precisa achar um novo agente, OK?
PDGT431	Posso ver seu mapa da Ilha do Sangue?
PDPL432	Você vai ver quando eu me virar para bronzear as costas.
PDGT433	E quando vai ser isso?
PDPL434	Pode demorar muito tempo, querido.
PDPL435	Muito...
PDPL436	... MUITO...
PDPL437	... muito tempo.
PSGT301	Escolho o banjo!
PSVH302	Aceito!
PSGT303	Aceita?
PSNZ304	pistola
PSGT305	Vamos ao rock.
PSGT306	Legal!
PSGT307	Isso eu já tenho.
PSNZ308	pistola
PSGT309	Vamos ao rock.
PSGT310	Legal!
PSGT311	Isso eu já tenho.
PSNZ312	tampa da caixa
PSGT313	É a tampa da caixa de pistolas.
PSNZ314	pistola
PSGT315	É uma pistola carregada.
PSGT316	Isso não precisa levar um tiro.
PSGT317	No que eu devo atirar?
PSNZ318	tampa da caixa
PSGT319	É a tampa da caixa de pistolas e está fechada.
PSNZ320	caixa do banjo
PSGT321	É uma caixa de banjo.
PSGT322	É uma caixa de banjo vazia.
PSGT323	A caixa de banjo está vazia.
PMNZ301	Praia Sulfurosa
PMNZ302	Sangra dos Reis
PMNZ303	brejo
PMNZ304	praia
PMNZ305	cidade
PMNZ306	cidade
PMNZ307	cidade
PMNZ308	forte
POGT301	Está pregado na parede.
POGT302	Embora seja assustadoramente realista, acho que não vai responder.
POGT303	Pronto. Recortei o rosto.
POGS304	Ah, nada como a família!
POGS305	Não importa o que aconteça no tumultuado mundo dos negócios turísticos do Caribe...
POGS306	... eu estou sempre tranqüilo por saber que venho de uma linhagem boa e rica.
POGS307	Educação!
POGS308	Isso é o que importa.
POGS309	Educação e cultura.
POGS310	Como o Vovô Lambert.
POGS311	Educação, cultura e pilhas e pilhas de dinheiro bem velho.
POGS312	Faz um homem sentir orgulho.
POGS313	Engraçado, não me lembro de Vovô Lambert ser assim tão... tão...
POGS314	... comum.
POGS315	(Estranho, é como se seus olhos me seguissem. Retratos assim me dão calafrios.)
POGT316	Aposto que é isso que deixa o retrato assustador.
POGT317	É melhor me livrar desta moldura incriminadora.
POGT318	Acho que sou melhor nessa coisa de pirata do que pensava! Funcionou!
POGT319	Já está destrancada.
POGT320	Está trancada.
PONZ321	porta
POGT322	É um dos quartos de hóspede.
POGT323	Hum, serviço de quarto.
POGT324	Ninguém atende.
POGT325	Não posso arrombar a fechadura com isso.
POGT326	Encher a fechadura de queijo não vai ajudar.
POGT327	Enfiar tofu na fechadura não vai resolver nada.
PONZ328	prego
POGT329	É um prego bom para segurar quadros.
POGT330	Não posso usar o prego com isso.
POGT331	É pontudo.
POGT332	Acho que não fica mais imantado do que isso.
POGT333	Um prego imantado. Legal.
POGT334	Completamente inútil, mas legal.
PONZ335	retrato
POGT336	Que retrato feio. Parece o barman.
POGT337	É um retrato da família Boncaldo, mas eu recortei o rosto.
POGT338	"Barão C. Lambert Chowder-Goodsoup... 
POGT339	... Pioneiro da Tecnologia Crouton"
POGT340	Parece com o cara do bar.
POGT341	Acho que o retrato não ia ficar bem ali.
POGT342	Todas os avisos do hotel dizem que não é para tocar nos quadros.
POGT343	Já tem um buraco aí.
POGT344	Não posso cortá-lo enquanto estiver na moldura.
PONZ345	retrato
PONZ346	porta
POGT347	É uma porta com uma vigia, para dar um toque náutico.
POGT348	Já há um prego na porta.
PONZ349	retrato
POGT350	Eu gosto dele onde está.
POGT351	O rosto foi recortado.
POGT352	Esse cara deve ter feito um curso de "feio".
POGT353	Já tem um buraco enorme recortado nele.
PONZ354	retrato
POGT355	"Minerva Stroneheim-Goodsoup...
POGT356	... Baronesa de Borscht"
PONZ357	retratos
POGT358	"Peter e Victoria Soise-Goodsoup...
POGT359	... Marquês e Marquesa de Consomê"
POGT360	Estão pregados na parede.
PONZ361	janela
POGT362	Dá para ver o cemitério.
POGT363	Prefiro deixá-la aberta. Este corredor tem um odor bem peculiar.
PONZ364	sofá-cama
POGT365	Gostosinho.
POGT366	Sem tempo para isso agora. Tenho uma noiva a salvar.
PONZ367	retrato
POGT368	É o Conde Gazpacho Boncaldo, o implacável magnata das conservas.
PONZ369	retrato
POGT370	É a Duquesa Crème de Boncaldo, dos Gnocchi-Boncaldo.
PJ__301	objeto normal
PJNZ302	#
PJ__303	objeto de animação
PJ__304	ícone do inventário
PJ__305	objeto de vão de entrada
QSGT301	Ah, Pappapisshu!
QSGT302	Ai!
QSGT303	Minha pontaria sempre falha quando estou sob pressão. Eu posso errar.
QSGT304	Preciso mirar em alguma coisa.
QSGT305	Não consigo alcançar nem com o braço do esqueleto.
QSGT306	O alfinete é muito pequeno. Eu posso engolir.
QSGT307	Uíííí.
QSNN308	balão de hélio
QSGT309	Bem, peguei o espinho. Espero que valha a pena.
QSGT310	Não posso ir a lugar algum nesta areia movediça!
QSGT311	Legal. Uma zarabatana de primeira.
QSGT312	Perfeito!
QSGT313	Até que enfim alguma coisa dá...
QSGT314	Ora, droga!
QSGT315	Ei!
QSGT316	Benditos sejam esses imprevisíveis ventos alísios do Caribe!
QSGT317	Um punhado de bambus ocos convenientemente dispostos.
QSNZ318	areia movediça
QSGT319	Com tanto lugar para ter areia movediça...
QSGT320	Se eu não sair daqui depressa, vou me fartar de comer areia.
QSGT321	Se eu ficar me mexendo só vou afundar mais depressa!
QSNZ322	bambus
QSGT323	Parecem fracos; acho que não vou precisar cortar.
QSNZ324	planta espinhosa
QSGT325	Como se a areia movediça já não bastasse!
QSGT326	Não posso usar o bambu com a planta toda.
QSGT327	Já está carregada.
QSNZ328	galho
QSGT329	É um galho precariamente apoiado naquela raiz de árvore.
QSGT330	Mesmo que eu acertasse o galho com isso, não iria adiantar nada.
QSGT331	Se houvesse algum jeito de eu derrubar o peso sobre o galho diretamente de cima.
QSNZ332	trepadeira salva-vidas
QSGT333	Se eu alcançasse aquela trepadeira, poderia sair daqui.
QSGT334	Atirar na trepadeira não vai adiantar nada.
QSGT335	Usar o bambu com a trepadeira não vai adiantar nada, mesmo que eu a alcançasse.
QSNZ336	trepadeira salva-vidas
QSNZ337	trepadeira salva-vidas
QSNZ338	espinho
QSGT339	É um espinho pontudo.
QSGT340	Não posso usar o espinho com isso.
QSNZ341	bambu oco
QSGT342	É um bambu oco.
QSGT343	Nunca soube usar o gravador. Arranje-me umas maracas e verá como sei gingar!
QSGT344	Não posso usar o bambu com isso.
QSGT345	Bambuuuuu!
QSNZ346	zarabatana
QSGT347	É igual às que os nativos estão usando hoje em dia.
QSGT348	Não quero atirar nisso.
QSGT349	Já está carregada.
QSNZ350	balão flutuante
QSGT351	Está só flutuando ali.
QSGT352	É melhor não desistir disso ainda. Acho que estou no caminho certo.
QSGT353	Se eu estourar o balão agora, nunca mais saio daqui.
QSGT354	Não consigo soprar ar suficiente pelo bambu para mover o balão.
QSNZ355	balão flutuante
QSGT356	Está no lugar certinho!
QSGT357	Não consigo jogar tão longe.
QSNZ359	placa
QSNZ360	placa
QSNZ361	placa
RCPB301	SURPRESA DE RUM DE ROGER RUM
RCPB302	1 barril de rum
RCPB303	2 frascos de rum, aquecidos
RCPB304	1 medida de rum
RCPB305	3 doses de rum
RCPB306	1 colher de chá de vermute
RCPB307	Coentro
RCPB308	Misture todos os ingredientes. Tempere com
RCPB309	Se não tiver vermute,
RCPB310	DELÍCIA DO BARBA AMARELA
RCPB311	1 medida de vodca
RCPB312	1 medida de rum
RCPB313	Suco de três limões
RCPB314	5 ml de fenilalanina
RCPB315	Coentro
RCPB316	Agite bem, com gelo.
RCPB317	O COQUETEL SANGUINÁRIO
RCPB318	3 xícaras de rum
RCPB319	2 colheres de chá de pentatol sódico
RCPB320	1 medida de gim
RCPB321	1 medida de vermute
RCPB322	3 xícaras de molho de tomate
RCPB323	Coentro
RCPB324	Misture todos os ingredientes num recipiente de chumbo.
RCPB325	Sirva quente, com meia
RCPB326	batata crua como guarnição.
RCPB327	A BALEIA AZUL
RCPB328	1 medida de gim
RCPB329	1 medida de uísque
RCPB330	1 medida de vodca
RCPB331	1 medida de granadina
RCPB332	1 medida de cola
RCPB333	Corante verde nº 2
RCPB334	Corante amarelo nº 5
RCPB335	Coentro
RCPB336	Adicione bicarbonato. Misture com o gancho.
RCPB337	MUCO E TÔNICA
RCPB338	Junte uma parte de Delícia do Barba Amarela
RCPB339	Misture até ficar da cor verde-muco.
RCPB340	Adicione coentro.
RCPB341	CARRAPATO DEFUMADO
RCPB342	1 xícara de tequila
RCPB343	2 colheres de sopa de xarope de bordo
RCPB344	500 g de açúcar
RCPB345	Suco de um salmão (com osso)
RCPB346	5 colheres de chá de curry
RCPB347	2 beterrabas
RCPB348	Coentro
RCPB349	Beba a tequila. Misture e jogue fora
RCPB350	os outros ingredientes.
RCPB351	ZUMBI DO BREJO
RCPB352	1 balde de lama
RCPB353	1 medida de uísque
RCPB354	2 colheres de chá de limalha de ferro
RCPB355	1 morcego
RCPB356	2 claras de ovo
RCPB357	Pancada de Pelica
RCPB358	9 mg de penicilina
RCPB359	Pancada de Ranho
RCPB360	Coentro
RCPB361	Misture bem. Sirva sobre gelo.
RCPB362	APÊNDICE A
RCPB363	A Cura da Primeira Ressaca de um Pirata
RCPB364	Alivia dor de cabeça!
RCPB365	Um (1) ovo
RCPB366	Pimenta
RCPB367	Pêlo de um cachorro que mordeu você
RCPB368	Misture bem, sirva gelado.
RCPB369	PACIENTES SENSÍVEIS A ÁLCOOL: 
RCPB370	Consulte um médico antes de usar.
RCPB371	Não misturar com álcool antes de
RCPB372	operar lemes ou outras máquinas
RCPB373	pesadas. Provoca muito, muito, 
RCPB374	APÊNDICE B
RCPB375	Cirrose: conheça os sintomas
RCPB376	por Capitão William W.
RCPB377	- Tontura
RCPB378	- Náuseas
RCPB379	- Sensação desagradável generalizada
RCPB380	- Morte
RCPB381	Se os sintomas persistirem, trate com álcool.
RCPB382	APÊNDICE C
RCPB383	Receita Supersecreta dos Biscoitos do Barbaloira
RCPB384	2 xícaras de farinha
RCPB385	2 ovos
RCPB386	1 colher de chá de fermento
RCPB387	1/4 de xícara de água
RCPB388	Coentro
RCPB389	Misture e amasse os ingredientes até a massa ficar lisa.
RCPB390	Asse a 450 graus por 10 minutos.
RCPB391	Adicione larvas de mosca a gosto.
RCPB392	Cortesia da tia do amigo
RCPB393	do editor, que teve de pagar 500 peças de 
RCPB394	oito por um exemplar "de cortesia" da 
RCPB395	receita e a distribuiu gratuitamente 
RCPB396	só por vingança.
RCPB397	Esta página foi intencionalmente deixada em branco.
RGSO301	Olá! Sou Guybrush Threepwood!
RGSO302	Sou um poderoso pirata!
RGSO303	O que você quis dizer com "Rá"?
RGSO304	Tenho poder suficiente para derrotar LeChuck! Duas vezes!
RGSO305	Então você é um capitão de navio, hein?
RGSO306	Quer fazer parte da minha tripulação?
RGSO307	Por que você não quer entrar para a minha tripulação?
RGSO308	Bom, eu não queria você mesmo.
RGSO309	Você sabia que está ficando grisalho?
RGSO310	Não me entenda mal. Cabelos grisalhos ficam bem em você.
RGSO311	Se eu fosse você, ficaria mais preocupado com essas pontas duplas.
RGSO312	Você está começando a ficar careca aqui atrás.
RGSO313	Você parece nervoso. É por causa do couro cabeludo ressecado?
RGSO314	Os xampus anticaspa fazem milagres hoje em dia.
RGSO315	Fogo! Salve-se quem puder!
RGSO316	Cães raivosos à solta! Saiam já!
RGSO317	Tem um maníaco com um machado aqui na porta! Fujam!
RGSO318	A ligação está vindo de dentro barbearia!
RGSO319	Tempestade à vista! Vamos embora!
RGSO320	Capitão Carnepodre? Seu bip está tocando.
RGSO321	Sabe, ficar sentado muito tempo pode ser prejudicial à saúde.
RGSO322	Acho que você está ocupado. Eu volto mais tarde.
RGRH323	Entendo.
RGRH324	E não ligo.
RGRH325	RÁ!
RGRH326	Só o que eu disse: RÁ!
RGRH327	Se você é um poderoso pirata, então eu sou careca.
RGRH328	LeChuck? Rá!
RGRH329	Mesmo ele estando morto, não há desculpa para aquele cabelo.
RGRH330	Não um capitão de navio qualquer.
RGRH331	Não me diga que nunca ouviu falar do Capitão René Carnepodre.
RGGT332	Eu nunca ouvi falar do Capitão Carnepodre.
RGRH333	Eu sou simplesmente o mais esperto e bem penteado capitão que já cruzou o Caribe.
RGRH334	Eu? Na SUA tripulação?
RGRH335	Por favor, não me faça cair na risada enquanto este palhaço está cuidando do meu cabelo.
RGRH336	Não entro na tripulação de homem... ou garoto... nenhum.
RGGT337	Ei, espere um aí...
RGRH338	Se há algum tesouro por aí, eu é que vou encontrá-lo.
RGRH339	E meu cabelo vai estar absolutamente FABULOSO enquanto eu estiver fazendo isso.
RGRH340	Falha imperdoável!
RGRH341	E... garoto? Tire esse rabo-de-cavalo. É tão... fora de moda.
RGRH342	Claro que não!
RGRH343	Não... quer dizer... obviamente que sim...
RGRH344	... mas eu não preciso me preocupar com isso ainda por muito tempo.
RGRH345	Pontas duplas?
RGRH346	Saiba que já matei muitos homens por comentários menos caluniosos do que esse.
RGRH347	O quê?!?
RGRH348	Você está mentindo, claro.
RGGT349	Se você diz...
RGGT350	Só sei que tem alguma coisa meio reluzente aqui atrás.
RGRH351	Meu couro cabeludo é carinhosamente massageado com os mais finos óleos e cremes do mundo, duas vezes por dia.
RGGT352	Iiii. Isso é um pouco mais do que eu gostaria de saber.
RGRH353	Seus comentários e insultos pueris não me atingem.
RGRH354	Sugiro que você saia, menino...
RGRH355	... antes que eu seja obrigado a defender minha honra.
RGRH356	Tenho certeza de que as autoridades mantêm a situação sob controle.
RGRH357	Mas em todo caso, barbeiro, mais hidratante!
RGRH358	Não estou ouvindo nada.
RGRH359	Não há cães raivosos à solta.
RGGT360	É isso que eles QUEREM que você pense!
RGRH361	Talvez você possa se oferecer em sacrifício para que os outros sejam poupados.
RGGT362	Você precisa sair daqui imediatamente!
RGRH363	Você não sabe o que está falando. Deixe-nos em paz.
RGGT364	Poderia ser um tornado.
RGRH365	Então com certeza vou ficar aqui dentro.
RGRH366	A umidade deixa meu cabelo horrível.
RGRH367	Pegue o recado.
RGGT368	É um grande risco para o seu sistema cardiovascular.
RGGT369	Acho que uma boa corrida é exatamente do que você precisa agora.
RGGT370	De pé e vamos lá!
RGRH371	Vá embora.
RGRH372	É um risco que terei de correr.
RDGT301	Não obrigado. Estou em hora de trabalho.
RDNZ302	plataforma
RDNZ303	barril de rum
RDGT304	É um barril de rum excelente.
RDGT305	É um barril de rum excelente, com uma corda encharcada de queronese.
RDGT306	Não posso usar o rum com isso.
RDGT307	Por si só, essa corda seria um péssimo estopim.
RDNN308	barril de rum explosivo
RDGT309	Legal!
RDNZ310	LeChuck
RDNZ311	Rum Rogers I Dínamo-Simioelétrico
RDGT312	É Rum Rogers I, como quando era vivo.
RDNZ313	Capitão Marley Dínamo-Simioelétrico
RDGT314	É o Capitão Marley, avô da Elaine.
RDNZ315	Rapp Scallion Dínamo-Simioelétrico
RDGT316	É Rapp Scallion, o esquecível restaurador de cabanas.
RDNZ317	Young Lindy Dínamo-Simioelétrico
RDGT318	É o criado de camarote, Young Lindy.
RDNZ319	diorama
RDGT320	É um diorama dos quatro piratas que tinham os pedaços do mapa de Big Whoop.
S9HM301	Capitão?
S9GT302	Sim, Sr. McBode?
S9HM303	Nós estávamos aqui pensando...
S9HM304	... que tipo de capitão você é.
S9GT305	O que você quer dizer, Buchada?
S9HM306	Bem...
S9HM307	Alguns capitães são homens de ação.
S9HM308	Gostam de assumir o total controle e responsabilidade pelo navio.
S9HM309	Outros preferem se concentrar mais nos aspectos intelectuais do capitanear.
S9HM310	O capitão que é um homem de ação sem dúvida terá muito mais dificuldade...
S9HM311	... para derrotar outros bandidos do mar no ritmo acelerado dos combates navais.
S9HM312	O capitão mais acadêmico achará os outros navios piratas que encontrar menos agressivos...
S9HM313	... e portanto bem mais fáceis de derrotar em combate.
S9GT314	Entendo.
S9HM315	Assim, Capitão Threepwood...
S9HM316	... que tipo de capitão você é?
S9SO317	Adoro uma batalha naval difícil como todo bom capitão!
S9SO318	Acho que é melhor deixar vocês me ajudarem.
S9HM319	Então será um combate realmente difícil!
S9HM320	Então será um combate bem fácil!
S9VH322	Partindo para o mar.
S9BL323	Quando ouvir nosso doce canto...
S9HM324	Dê um jeito de escapar!
S9GT325	Ei, isso é ridículo.
S9BL326	Somos um clube de piratas musicais!
S9HM327	Encaramos qualquer som!
S9VH328	Alcançamos bem os agudos!
S9HM329	Só não acertamos o tom!
S9VH330	Somos vilões seresteiros.
S9HM331	Cruéis em todos os sentidos.
S9VH333	Basta tampar os ouvidos.
S9HM334	Venha lutar no porto.
S9BL335	Enfrente os perigos do mar.
S9VH336	Mas o som das nossas vozes...
S9GT337	Não há como suportar.
S9BL338	Oh!
S9BL339	Essa foi boa!
S9GT340	Não, não foi.
S9SO341	Vamos lá, gente! Precisamos recuperar o mapa!
S9SO342	Vamos dar uma lição àquele pirata malvado!
S9SO343	Muito bem, homens, ao trabalho!
S9SO344	Chega de cantoria! Vamos embora!
S9SO345	Menos cantoria, mais ação.
S9SO346	Não agüento mais vocês com essa história de rima.
S9SO347	Parem! Parem! Parem!
S9SO348	Com certeza evitamos escorbuto comendo laranja.
S9BL349	Vamos acabar com aquele pirata nem que tenha que ser no tapa!
S9VH350	É só olhar para nós e ele vai ver que está derrotado!
S9HM354	Estamos prontos para partir com os canhões e tudo em cima.
S9BL355	Nós limpamos bem o convés para os outros não reclamarem.
S9HM356	E...!
S9HM357	... hum...
S9BL358	Bem...
S9VH359	... ahn...
S9BL360	Granja?
S9VH361	Não, não...
S9BL362	Acho que então acabou.
S9HM363	Acho que sim.
S9VH364	Então, ao trabalho.
S9GT365	Puxa, estou me sentindo um pouco culpado agora.
SMGT301	Recuperamos o mapa!
SMGT302	Agora podemos partir para a Ilha do Sangue!
SMSB303	Piratas!
SMSB304	Salve-se quem puder!
SMSB305	Atirem à vontade!
SMSB306	Trégua!
SMSB307	Paz!
SMSB308	O que nós fizemos para vocês?
SMSB309	Por que todo mudo implica conosco?
SMSB310	Isso não é justo!
SMSB311	Estão chegando perto!
SMSB312	Quem sabe conseguimos escapar deles!
SMSB313	Deixe-nos em paz!
SMSB314	Nade se quiser!
SMSB315	Ooooh, piratas! Escondam os homens!
SMBT316	O Pepino do Mar foi derrotado!
SMBT317	Os Turistas foram derrotados!
SMBT318	O Capitão Carnepodre foi derrotado!
SMBT319	Os Piratas foram derrotados!
SMPS320	Tem certeza de que quer TRAPACEAR para ganhar a batalha naval?
SMPS321	Digite "x" para pular a batalha naval
SMPN322	Guybrush
SMPN323	Capitão Carnepodre
SMPN324	Piratas Não Muito Assustadores
SMPN325	(Ataque-me!)
SMPN326	(Ataque-me!)
SMPN327	?
SMPN328	Piratas Semi-Assustadores
SMPN329	(Ataque-me!)
SMPN330	(Ataque-me!)
SMPN331	?
SMPN332	Piratas Ligeiramente Assustadores
SMPN333	(Ataque-me!)
SMPN334	(Ataque-me!)
SMPN335	?
SMPN336	Piratas Bem Assustadores
SMPN337	(Ataque-me!)
SMPN338	(Ataque-me!)
SMPN339	?
SMPN340	Piratas Assustadores
SMPN341	(Ataque-me!)
SMPN342	(Ataque-me!)
SMPN343	?
SMPN344	Piratas Realmente Assustadores
SMPN345	(Ataque-me!)
SMPN346	(Ataque-me!)
SMPN347	?
SMPN348	Barco de Fundo de Vidro
SMPN349	Turistas Assustados
SMPN350	Ancoradouro da Vila do Saque
SPGT301	É um frasco do "Creme de Barbear do Capitão Nick", com uma rolha.
SPGT302	"Creme de Barbear do Capitão Nick"
SPGT303	Deve ter caído do material dos barbeiros quando o navio afundou.
SPNN304	Creme de Barbear do Capitão Nick
SPGT305	É um frasco de creme de barbear com rolha.
SPGT306	Espumoso.
SPNZ307	frasco
SPGT308	O frasco está com uma rolha.
SPGT309	Não consigo tirar a rolha só com as mãos.
SPGT310	Isso não precisa de espuma.
SPGT311	Não preciso disso. Fiz a barba na semana passada.
SPGT312	Não estou com tanta fome assim.
SPGT313	A rolha não vai mais servir, com o alfinete enfiado nela.
SPGT314	O frasco está com uma rolha.
SPNZ315	rolha
SPGT316	Bela rolha.
SPGT317	É uma rolha com um alfinete enfiado.
SPGT318	É uma rolha com um alfinete imantado enfiado nela.
SPGT319	Não dá para usar a rolha com isso.
SPGT320	Preciso usar a rolha com outra coisa.
SPGT321	Ela já tem um alfinete enfiado nela.
SPGT322	Os ímãs só funcionam com metais. Dãã.
SPGT323	O alfinete na rolha já está imantado.
SPGT324	Legal! Uma rolha com um alfinete imantado enfiado nela!
SPGT325	As possibilidades são infinitas!
SPGT326	Ela já tem um alfinete enfiado nela.
SPGT327	Um prego vai partir a rolha ao meio. Preciso de algo menor.
SPGT328	Essa jarra de vidro é muito frágil para servir de bússola.
SPNZ329	bússola
SPGT330	Admito que tinha minhas dúvidas, mas até que ficou bom depois de pronto.
SPGT331	Aponta para o norte.
SPGT332	Eu já sei como funciona.
SPGT333	Ela aponta para o norte. Sempre.
SPGT334	Não quero perturbar o delicado mecanismo deste instrumento de precisão.
SPNZ335	loção muito gordurosa para as mãos
SPGT336	É um frasco de loção hidratante para as mãos.
SPGT337	Está escrito "Feito com 100% de pura banha de carneiro".
SPGT338	Humm... hidratante E nutritivo.
SPHM339	Não coma a loção.
SPGT340	Tem gosto de galinha!
SPHM341	É melhor você largar isso aí!
SPHM342	Deixe a loção para quando a pele ficar seca e áspera depois que a gente fizer consertos no navio.
SPHM343	Largue essa loção. É paras nossas pobres mãos, que trabalham nos consertos.
SPHM344	Largue isso!
SPHM345	Pode ficar com ela quando achar alguma coisa para remendar o casco!
SPGT346	Eu não quero lubrificar isso.
SPGT347	Eu já tenho a loção.
SPNZ348	Buchada McBode
SPGT349	É o Buchada.
SPGT350	Ele está ocupado, consertando o navio.
SPHM351	Nós já sabemos o caminho de volta, obrigado.
SPNZ352	água do mar
SPGT353	Os anúncios não mentiam. A água é mesmo transparente.
SPGT354	Aposto que é bem salgada.
SPGT355	Não dá para carregar água nas mãos.
SPNZ356	substituto grudento do piche
SPGT357	É o queijo nacho derretido do Buchada.
SPGT358	Eu ainda não quero comer isso.
SPGT359	Já deu muito trabalho para trazê-lo aqui.
SIWM301	Mesmo o homem mais valente deve temer o horror deste lugar.
SIWM302	Coragem, rapaz! Agora! Prepare-se para ver a face terrível, horrível da...
SIWM303	... ILHA DA CAVEIRA!
SIGT304	É um pato!
SIWM305	Do que você está falando? Não está vendo a caveira?
SIGT306	Essa ilha não tem nada a ver com uma caveira!
SIGT307	Parece um pato enorme! Devia se chamar Ilha do Pato!
SIWM308	Bem, vejamos... você precisa inclinar e meio que virar um pouco a cabeça e...
SIWM309	Uuuuuuuuuh! É TÃO pavorosa!
SIGT310	Se você inclinar e virar a cabeça parece um coelhinho.
SIWM311	Bem, de qualquer forma... está vendo aquela luz no alto do rochedo?
SIWM312	É a Caverna dos Contrabandistas.
SIWM313	Quem comanda é o Rei André, o maior contrabandista do mundo...
SIWM314	... e seu execrável assistente, Cruff.
SIGT315	E como a gente chega lá?
SIWM316	Você precisa subir ao topo do rochedo.
SIGT317	Você não vem comigo?
SIWM318	Não. Você deve ir sozinho.
SIWM319	Alguém estará lá para ajudá-lo.
SIWM320	Mas eu lhe aviso... cuidado com o Rei André. Ele é tão cruel quanto é careca.
SIWM321	Boa sorte.
SIGT322	Obrigado.
SIGT323	Mas ainda acho que parece um pato.
SIGT324	Com licença.
SISO325	Eu gostaria de voltar para a Ilha do Sangue.
SISO326	Esqueça.
SIWM327	Eu também. Esse lugar me dá calafrios.
SIWM328	OK.
SINZ329	topo do rochedo
SINZ330	encosta do rochedo
SINZ331	Galês Voador
SIGT332	Não quero ficar dizendo a ele o que fazer.
SIGT333	É o misterioso homem da balsa da Ilha da Caveira.
S8GT301	Com licença...
S8SO302	Você aí.
S8SO303	Ei.
S8SO304	Olá!
S8SO305	Amigo!
S8SO306	Cara.
S8SO307	Sou um perigoso pirata, e você?
S8SO308	O que é essa baboseira de mau gosto que você está ensaiando?
S8SO309	Por que você não pode voltar ao texto original?
S8SO310	Posso assistir a seu ensaio dessa peça medíocre?
S8SO311	POR FAVOR, posso assistir ao seu ensaio?
S8SO312	Vamos lá, deixe eu assistir ao ensaio.
S8SO313	Posso participar do show?
S8SO314	POR FAVOR, posso participar do show?
S8SO315	O teatro é minha vida! Deixe-me entrar no show!
S8SO316	Claro que eu quero mesmo é ser o diretor.
S8SO317	Você esteve na Ilha do Sangue?
S8SO318	Quem você disse que conhece a Ilha do Sangue?
S8SO319	Continue.
S8SY320	Cromwell.
S8SY321	Slappy Cromwell.
S8SY322	Bem, não é o meu nome verdadeiro.
S8SY323	Meu empresário me disse que meu nome não tinha o apelo da fama.
S8GT324	Qual é o seu nome?
S8SY325	Rex Fortuna, Caçador de Aventuras.
S8GT326	Entendo.
S8SY327	Por tudo que é sagrado, não!
S8SY328	Daqui eu ouvi aquela sua cantoria terrível na barbearia.
S8SY329	E pare de choramingar.
S8SY330	Vou ser bem direto...
S8SY331	Suas mãos não foram feitas para carregar lanças.
S8GT332	Você não sabe quantas vezes eu já ouvi isso.
S8GT333	Na peça do jardim da infância eu fui uma árvore.
S8SY334	Nós JÁ temos uma árvore.
S8GT335	Oh.
S8SY336	Desculpe, é um show de só um astro.
S8US337	Ei! E eu sou o quê? Sushi de fígado?
S8SY338	Não, fígado não. Fígado tem uma presença mais marcante no palco.
S8SY339	Por quê?
S8GT340	Eu sempre sonhei com a minha própria produção... "Titus Andronicus no Gelo!"
S8SY341	Brilhante!
S8SY342	Melhor não.
S8SY343	Eu fico nervoso quando as pessoas me olham.
S8GT344	Claro.
S8SY345	E pare de choramingar.
S8SY346	Você poderia ver o final surpresa de "Romeu e Julieta".
S8GT347	Romeu e Julieta morrem.
S8SY348	Bem, na verdade esse final não combinava com o público alvo.
S8SY349	Aí você vai ouvir todas as respostas de minhas charadas o-que-é-o-que-é.
S8SY350	Mas claro!
S8SY351	A Ilha do Sangue já foi O lugar para quem era artista no Caribe. 
